Date,Vegetable,Delhi Price
01-01-2023,Amla,60
02-01-2023,Amla,60
03-01-2023,Amla,60
04-01-2023,Amla,70
05-01-2023,Amla,70
06-01-2023,Amla,70
07-01-2023,Amla,70
08-01-2023,Amla,50
09-01-2023,Amla,50
10-01-2023,Amla,50
11-01-2023,Amla,60
12-01-2023,Amla,60
13-01-2023,Amla,60
14-01-2023,Amla,70
15-01-2023,Amla,70
16-01-2023,Amla,70
17-01-2023,Amla,70
18-01-2023,Amla,60
19-01-2023,Amla,60
20-01-2023,Amla,50
21-01-2023,Amla,70
22-01-2023,Amla,70
23-01-2023,Amla,70
24-01-2023,Amla,70
25-01-2023,Amla,70
26-01-2023,Amla,70
27-01-2023,Amla,70
28-01-2023,Amla,60
29-01-2023,Amla,60
30-01-2023,Amla,60
31-01-2023,Amla,70
01-02-2023,Amla,70
02-02-2023,Amla,70
03-02-2023,Amla,50
04-02-2023,Amla,50
05-02-2023,Amla,50
06-02-2023,Amla,50
07-02-2023,Amla,50
08-02-2023,Amla,50
09-02-2023,Amla,70
10-02-2023,Amla,70
11-02-2023,Amla,70
12-02-2023,Amla,60
13-02-2023,Amla,60
14-02-2023,Amla,60
15-02-2023,Amla,60
16-02-2023,Amla,70
17-02-2023,Amla,70
18-02-2023,Amla,70
19-02-2023,Amla,70
20-02-2023,Amla,70
21-02-2023,Amla,70
22-02-2023,Amla,70
23-02-2023,Amla,70
24-02-2023,Amla,70
25-02-2023,Amla,60
26-02-2023,Amla,60
27-02-2023,Amla,60
28-02-2023,Amla,70
01-03-2023,Amla,70
02-03-2023,Amla,70
03-03-2023,Amla,70
04-03-2023,Amla,70
05-03-2023,Amla,70
06-03-2023,Amla,70
07-03-2023,Amla,70
08-03-2023,Amla,70
09-03-2023,Amla,70
10-03-2023,Amla,70
11-03-2023,Amla,70
12-03-2023,Amla,70
13-03-2023,Amla,70
14-03-2023,Amla,60
15-03-2023,Amla,60
16-03-2023,Amla,60
17-03-2023,Amla,60
18-03-2023,Amla,60
19-03-2023,Amla,60
20-03-2023,Amla,60
21-03-2023,Amla,60
22-03-2023,Amla,60
23-03-2023,Amla,60
24-03-2023,Amla,70
25-03-2023,Amla,70
26-03-2023,Amla,50
27-03-2023,Amla,50
28-03-2023,Amla,50
29-03-2023,Amla,60
30-03-2023,Amla,60
31-03-2023,Amla,60
01-02-2022,Ash gourd,20
02-02-2022,Ash gourd,22
03-02-2022,Ash gourd,22
04-02-2022,Ash gourd,22
05-02-2022,Ash gourd,26
06-02-2022,Ash gourd,26
07-02-2022,Ash gourd,26
08-02-2022,Ash gourd,22
09-02-2022,Ash gourd,22
10-02-2022,Ash gourd,22
11-02-2022,Ash gourd,22
12-02-2022,Ash gourd,20
13-02-2022,Ash gourd,20
14-02-2022,Ash gourd,26
15-02-2022,Ash gourd,26
16-02-2022,Ash gourd,26
17-02-2022,Ash gourd,21
18-02-2022,Ash gourd,21
19-02-2022,Ash gourd,21
20-02-2022,Ash gourd,26
21-02-2022,Ash gourd,26
22-02-2022,Ash gourd,26
23-02-2022,Ash gourd,26
24-02-2022,Ash gourd,26
25-02-2022,Ash gourd,26
26-02-2022,Ash gourd,24
27-02-2022,Ash gourd,24
28-02-2022,Ash gourd,27
01-03-2022,Ash gourd,27
02-03-2022,Ash gourd,27
03-03-2022,Ash gourd,27
04-03-2022,Ash gourd,18
05-03-2022,Ash gourd,18
06-03-2022,Ash gourd,18
07-03-2022,Ash gourd,16
08-03-2022,Ash gourd,16
09-03-2022,Ash gourd,16
10-03-2022,Ash gourd,16
11-03-2022,Ash gourd,16
12-03-2022,Ash gourd,16
13-03-2022,Ash gourd,16
14-03-2022,Ash gourd,19
15-03-2022,Ash gourd,19
16-03-2022,Ash gourd,19
17-03-2022,Ash gourd,18
18-03-2022,Ash gourd,18
19-03-2022,Ash gourd,18
20-03-2022,Ash gourd,20
21-03-2022,Ash gourd,20
22-03-2022,Ash gourd,16
23-03-2022,Ash gourd,16
24-03-2022,Ash gourd,16
25-03-2022,Ash gourd,18
26-03-2022,Ash gourd,18
27-03-2022,Ash gourd,18
28-03-2022,Ash gourd,20
29-03-2022,Ash gourd,20
30-03-2022,Ash gourd,20
31-03-2022,Ash gourd,20
02-04-2022,Ash gourd,21
03-04-2022,Ash gourd,21
04-04-2022,Ash gourd,22
05-04-2022,Ash gourd,22
06-04-2022,Ash gourd,22
07-04-2022,Ash gourd,21
08-04-2022,Ash gourd,21
09-04-2022,Ash gourd,21
10-04-2022,Ash gourd,17
11-04-2022,Ash gourd,17
12-04-2022,Ash gourd,17
13-04-2022,Ash gourd,16
14-04-2022,Ash gourd,16
15-04-2022,Ash gourd,16
17-04-2022,Ash gourd,16
18-04-2022,Ash gourd,16
19-04-2022,Ash gourd,16
20-04-2022,Ash gourd,16
21-04-2022,Ash gourd,16
22-04-2022,Ash gourd,16
23-04-2022,Ash gourd,16
24-04-2022,Ash gourd,22
25-04-2022,Ash gourd,22
26-04-2022,Ash gourd,22
27-04-2022,Ash gourd,20
28-04-2022,Ash gourd,20
29-04-2022,Ash gourd,20
30-04-2022,Ash gourd,17
01-05-2022,Ash gourd,17
02-05-2022,Ash gourd,16
03-05-2022,Ash gourd,16
04-05-2022,Ash gourd,16
05-05-2022,Ash gourd,22
06-05-2022,Ash gourd,22
07-05-2022,Ash gourd,22
08-05-2022,Ash gourd,18
09-05-2022,Ash gourd,18
10-05-2022,Ash gourd,18
11-05-2022,Ash gourd,19
12-05-2022,Ash gourd,19
13-05-2022,Ash gourd,19
14-05-2022,Ash gourd,19
15-05-2022,Ash gourd,17
16-05-2022,Ash gourd,17
17-05-2022,Ash gourd,17
18-05-2022,Ash gourd,21
19-05-2022,Ash gourd,21
20-05-2022,Ash gourd,21
21-05-2022,Ash gourd,18
22-05-2022,Ash gourd,18
23-05-2022,Ash gourd,18
24-05-2022,Ash gourd,18
25-05-2022,Ash gourd,16
26-05-2022,Ash gourd,16
27-05-2022,Ash gourd,16
28-05-2022,Ash gourd,16
29-05-2022,Ash gourd,16
30-05-2022,Ash gourd,16
31-05-2022,Ash gourd,16
01-06-2022,Ash gourd,17
02-06-2022,Ash gourd,17
03-06-2022,Ash gourd,17
04-06-2022,Ash gourd,19
05-06-2022,Ash gourd,19
06-06-2022,Ash gourd,19
07-06-2022,Ash gourd,17
08-06-2022,Ash gourd,17
09-06-2022,Ash gourd,17
10-06-2022,Ash gourd,17
11-06-2022,Ash gourd,16
12-06-2022,Ash gourd,16
13-06-2022,Ash gourd,16
14-06-2022,Ash gourd,19
15-06-2022,Ash gourd,19
16-06-2022,Ash gourd,19
17-06-2022,Ash gourd,19
18-06-2022,Ash gourd,20
19-06-2022,Ash gourd,20
20-06-2022,Ash gourd,18
21-06-2022,Ash gourd,18
22-06-2022,Ash gourd,18
23-06-2022,Ash gourd,16
24-06-2022,Ash gourd,16
25-06-2022,Ash gourd,16
26-06-2022,Ash gourd,16
27-06-2022,Ash gourd,20
28-06-2022,Ash gourd,20
29-06-2022,Ash gourd,20
30-06-2022,Ash gourd,20
01-07-2022,Ash gourd,18
02-07-2022,Ash gourd,18
03-07-2022,Ash gourd,18
04-07-2022,Ash gourd,18
05-07-2022,Ash gourd,18
06-07-2022,Ash gourd,18
07-07-2022,Ash gourd,18
08-07-2022,Ash gourd,18
09-07-2022,Ash gourd,18
10-07-2022,Ash gourd,18
11-07-2022,Ash gourd,18
12-07-2022,Ash gourd,18
13-07-2022,Ash gourd,18
14-07-2022,Ash gourd,16
15-07-2022,Ash gourd,16
16-07-2022,Ash gourd,16
17-07-2022,Ash gourd,22
18-07-2022,Ash gourd,22
19-07-2022,Ash gourd,22
20-07-2022,Ash gourd,22
21-07-2022,Ash gourd,24
22-07-2022,Ash gourd,24
23-07-2022,Ash gourd,24
24-07-2022,Ash gourd,26
25-07-2022,Ash gourd,26
26-07-2022,Ash gourd,26
27-07-2022,Ash gourd,26
28-07-2022,Ash gourd,26
29-07-2022,Ash gourd,26
30-07-2022,Ash gourd,26
01-08-2022,Ash gourd,27
02-08-2022,Ash gourd,27
03-08-2022,Ash gourd,27
04-08-2022,Ash gourd,22
05-08-2022,Ash gourd,22
06-08-2022,Ash gourd,22
07-08-2022,Ash gourd,22
08-08-2022,Ash gourd,25
09-08-2022,Ash gourd,25
10-08-2022,Ash gourd,25
11-08-2022,Ash gourd,25
12-08-2022,Ash gourd,25
13-08-2022,Ash gourd,22
14-08-2022,Ash gourd,22
15-08-2022,Ash gourd,22
16-08-2022,Ash gourd,22
17-08-2022,Ash gourd,22
18-08-2022,Ash gourd,27
19-08-2022,Ash gourd,27
20-08-2022,Ash gourd,27
21-08-2022,Ash gourd,27
22-08-2022,Ash gourd,27
23-08-2022,Ash gourd,27
24-08-2022,Ash gourd,28
25-08-2022,Ash gourd,28
26-08-2022,Ash gourd,28
27-08-2022,Ash gourd,28
28-08-2022,Ash gourd,28
29-08-2022,Ash gourd,28
30-08-2022,Ash gourd,22
31-08-2022,Ash gourd,22
01-09-2022,Ash gourd,22
02-09-2022,Ash gourd,22
03-09-2022,Ash gourd,22
04-09-2022,Ash gourd,22
05-09-2022,Ash gourd,27
06-09-2022,Ash gourd,28
07-09-2022,Ash gourd,28
08-09-2022,Ash gourd,28
09-09-2022,Ash gourd,28
10-09-2022,Ash gourd,22
11-09-2022,Ash gourd,23
12-09-2022,Ash gourd,23
13-09-2022,Ash gourd,23
14-09-2022,Ash gourd,23
15-09-2022,Ash gourd,23
16-09-2022,Ash gourd,23
17-09-2022,Ash gourd,23
18-09-2022,Ash gourd,23
19-09-2022,Ash gourd,27
20-09-2022,Ash gourd,27
21-09-2022,Ash gourd,27
22-09-2022,Ash gourd,25
23-09-2022,Ash gourd,25
24-09-2022,Ash gourd,25
25-09-2022,Ash gourd,22
26-09-2022,Ash gourd,22
27-09-2022,Ash gourd,22
28-09-2022,Ash gourd,28
29-09-2022,Ash gourd,28
30-09-2022,Ash gourd,24
01-10-2022,Ash gourd,24
02-10-2022,Ash gourd,24
03-10-2022,Ash gourd,24
04-10-2022,Ash gourd,24
05-10-2022,Ash gourd,24
06-10-2022,Ash gourd,25
07-10-2022,Ash gourd,25
08-10-2022,Ash gourd,23
09-10-2022,Ash gourd,23
10-10-2022,Ash gourd,23
11-10-2022,Ash gourd,23
12-10-2022,Ash gourd,22
13-10-2022,Ash gourd,22
14-10-2022,Ash gourd,22
15-10-2022,Ash gourd,26
16-10-2022,Ash gourd,26
17-10-2022,Ash gourd,26
18-10-2022,Ash gourd,28
19-10-2022,Ash gourd,28
20-10-2022,Ash gourd,28
21-10-2022,Ash gourd,28
22-10-2022,Ash gourd,28
23-10-2022,Ash gourd,28
24-10-2022,Ash gourd,27
25-10-2022,Ash gourd,27
26-10-2022,Ash gourd,27
27-10-2022,Ash gourd,23
28-10-2022,Ash gourd,23
29-10-2022,Ash gourd,27
30-10-2022,Ash gourd,27
31-10-2022,Ash gourd,27
01-11-2022,Ash gourd,27
02-11-2022,Ash gourd,27
03-11-2022,Ash gourd,27
04-11-2022,Ash gourd,27
05-11-2022,Ash gourd,27
06-11-2022,Ash gourd,25
07-11-2022,Ash gourd,25
08-11-2022,Ash gourd,25
09-11-2022,Ash gourd,27
10-11-2022,Ash gourd,27
11-11-2022,Ash gourd,27
12-11-2022,Ash gourd,25
13-11-2022,Ash gourd,25
14-11-2022,Ash gourd,25
15-11-2022,Ash gourd,25
16-11-2022,Ash gourd,25
17-11-2022,Ash gourd,25
18-11-2022,Ash gourd,27
19-11-2022,Ash gourd,27
20-11-2022,Ash gourd,27
21-11-2022,Ash gourd,28
22-11-2022,Ash gourd,28
23-11-2022,Ash gourd,28
24-11-2022,Ash gourd,26
25-11-2022,Ash gourd,26
26-11-2022,Ash gourd,23
27-11-2022,Ash gourd,23
28-11-2022,Ash gourd,23
29-11-2022,Ash gourd,23
30-11-2022,Ash gourd,23
01-12-2022,Ash gourd,23
02-12-2022,Ash gourd,23
03-12-2022,Ash gourd,28
04-12-2022,Ash gourd,28
05-12-2022,Ash gourd,28
06-12-2022,Ash gourd,28
07-12-2022,Ash gourd,22
08-12-2022,Ash gourd,22
09-12-2022,Ash gourd,22
10-12-2022,Ash gourd,22
11-12-2022,Ash gourd,22
12-12-2022,Ash gourd,22
13-12-2022,Ash gourd,22
14-12-2022,Ash gourd,22
15-12-2022,Ash gourd,22
16-12-2022,Ash gourd,22
17-12-2022,Ash gourd,22
18-12-2022,Ash gourd,22
19-12-2022,Ash gourd,22
20-12-2022,Ash gourd,22
21-12-2022,Ash gourd,22
22-12-2022,Ash gourd,23
23-12-2022,Ash gourd,23
24-12-2022,Ash gourd,26
25-12-2022,Ash gourd,26
26-12-2022,Ash gourd,26
27-12-2022,Ash gourd,24
28-12-2022,Ash gourd,24
29-12-2022,Ash gourd,26
30-12-2022,Ash gourd,26
31-12-2022,Ash gourd,26
01-01-2023,Ash gourd,26
02-01-2023,Ash gourd,25
03-01-2023,Ash gourd,25
04-01-2023,Ash gourd,26
05-01-2023,Ash gourd,26
06-01-2023,Ash gourd,26
07-01-2023,Ash gourd,26
08-01-2023,Ash gourd,24
09-01-2023,Ash gourd,24
10-01-2023,Ash gourd,24
11-01-2023,Ash gourd,23
12-01-2023,Ash gourd,23
13-01-2023,Ash gourd,23
14-01-2023,Ash gourd,24
15-01-2023,Ash gourd,24
16-01-2023,Ash gourd,24
17-01-2023,Ash gourd,24
18-01-2023,Ash gourd,25
19-01-2023,Ash gourd,25
20-01-2023,Ash gourd,23
21-01-2023,Ash gourd,28
22-01-2023,Ash gourd,28
23-01-2023,Ash gourd,28
24-01-2023,Ash gourd,28
25-01-2023,Ash gourd,26
26-01-2023,Ash gourd,26
27-01-2023,Ash gourd,26
28-01-2023,Ash gourd,26
29-01-2023,Ash gourd,26
30-01-2023,Ash gourd,26
31-01-2023,Ash gourd,27
01-02-2023,Ash gourd,27
02-02-2023,Ash gourd,27
03-02-2023,Ash gourd,23
04-02-2023,Ash gourd,23
05-02-2023,Ash gourd,23
06-02-2023,Ash gourd,28
07-02-2023,Ash gourd,28
08-02-2023,Ash gourd,28
09-02-2023,Ash gourd,28
10-02-2023,Ash gourd,28
11-02-2023,Ash gourd,28
12-02-2023,Ash gourd,24
13-02-2023,Ash gourd,24
14-02-2023,Ash gourd,24
15-02-2023,Ash gourd,24
16-02-2023,Ash gourd,23
17-02-2023,Ash gourd,23
18-02-2023,Ash gourd,23
19-02-2023,Ash gourd,27
20-02-2023,Ash gourd,27
21-02-2023,Ash gourd,27
22-02-2023,Ash gourd,27
23-02-2023,Ash gourd,24
24-02-2023,Ash gourd,24
25-02-2023,Ash gourd,26
26-02-2023,Ash gourd,26
27-02-2023,Ash gourd,26
28-02-2023,Ash gourd,23
01-03-2023,Ash gourd,23
02-03-2023,Ash gourd,23
03-03-2023,Ash gourd,23
04-03-2023,Ash gourd,23
05-03-2023,Ash gourd,23
06-03-2023,Ash gourd,23
07-03-2023,Ash gourd,23
08-03-2023,Ash gourd,23
09-03-2023,Ash gourd,23
10-03-2023,Ash gourd,28
11-03-2023,Ash gourd,28
12-03-2023,Ash gourd,28
13-03-2023,Ash gourd,28
14-03-2023,Ash gourd,27
15-03-2023,Ash gourd,27
16-03-2023,Ash gourd,27
17-03-2023,Ash gourd,24
18-03-2023,Ash gourd,24
19-03-2023,Ash gourd,21
20-03-2023,Ash gourd,21
21-03-2023,Ash gourd,21
22-03-2023,Ash gourd,21
23-03-2023,Ash gourd,21
24-03-2023,Ash gourd,23
25-03-2023,Ash gourd,23
26-03-2023,Ash gourd,24
27-03-2023,Ash gourd,24
28-03-2023,Ash gourd,24
29-03-2023,Ash gourd,24
30-03-2023,Ash gourd,24
31-03-2023,Ash gourd,24
01-02-2022,Baby Corn,53
02-02-2022,Baby Corn,56
03-02-2022,Baby Corn,56
04-02-2022,Baby Corn,56
05-02-2022,Baby Corn,55
06-02-2022,Baby Corn,55
07-02-2022,Baby Corn,55
08-02-2022,Baby Corn,60
09-02-2022,Baby Corn,60
10-02-2022,Baby Corn,60
11-02-2022,Baby Corn,60
12-02-2022,Baby Corn,52
13-02-2022,Baby Corn,52
14-02-2022,Baby Corn,55
15-02-2022,Baby Corn,55
16-02-2022,Baby Corn,55
17-02-2022,Baby Corn,59
18-02-2022,Baby Corn,59
19-02-2022,Baby Corn,59
20-02-2022,Baby Corn,60
21-02-2022,Baby Corn,60
22-02-2022,Baby Corn,60
23-02-2022,Baby Corn,60
24-02-2022,Baby Corn,60
25-02-2022,Baby Corn,60
26-02-2022,Baby Corn,58
27-02-2022,Baby Corn,58
28-02-2022,Baby Corn,51
01-03-2022,Baby Corn,51
02-03-2022,Baby Corn,51
03-03-2022,Baby Corn,51
04-03-2022,Baby Corn,48
05-03-2022,Baby Corn,48
06-03-2022,Baby Corn,48
07-03-2022,Baby Corn,50
08-03-2022,Baby Corn,50
09-03-2022,Baby Corn,45
10-03-2022,Baby Corn,45
11-03-2022,Baby Corn,45
12-03-2022,Baby Corn,45
13-03-2022,Baby Corn,45
14-03-2022,Baby Corn,42
15-03-2022,Baby Corn,42
16-03-2022,Baby Corn,42
17-03-2022,Baby Corn,42
18-03-2022,Baby Corn,42
19-03-2022,Baby Corn,42
20-03-2022,Baby Corn,44
21-03-2022,Baby Corn,44
22-03-2022,Baby Corn,47
23-03-2022,Baby Corn,47
24-03-2022,Baby Corn,47
25-03-2022,Baby Corn,43
26-03-2022,Baby Corn,43
27-03-2022,Baby Corn,43
28-03-2022,Baby Corn,45
29-03-2022,Baby Corn,45
30-03-2022,Baby Corn,45
31-03-2022,Baby Corn,45
02-04-2022,Baby Corn,47
03-04-2022,Baby Corn,47
04-04-2022,Baby Corn,45
05-04-2022,Baby Corn,45
06-04-2022,Baby Corn,45
07-04-2022,Baby Corn,46
08-04-2022,Baby Corn,46
09-04-2022,Baby Corn,46
10-04-2022,Baby Corn,44
11-04-2022,Baby Corn,44
12-04-2022,Baby Corn,44
13-04-2022,Baby Corn,46
14-04-2022,Baby Corn,46
15-04-2022,Baby Corn,46
17-04-2022,Baby Corn,49
18-04-2022,Baby Corn,49
19-04-2022,Baby Corn,49
20-04-2022,Baby Corn,49
21-04-2022,Baby Corn,49
22-04-2022,Baby Corn,49
23-04-2022,Baby Corn,49
24-04-2022,Baby Corn,43
25-04-2022,Baby Corn,43
26-04-2022,Baby Corn,43
27-04-2022,Baby Corn,49
28-04-2022,Baby Corn,49
29-04-2022,Baby Corn,49
30-04-2022,Baby Corn,41
01-05-2022,Baby Corn,41
02-05-2022,Baby Corn,39
03-05-2022,Baby Corn,39
04-05-2022,Baby Corn,39
05-05-2022,Baby Corn,37
06-05-2022,Baby Corn,37
07-05-2022,Baby Corn,37
08-05-2022,Baby Corn,38
09-05-2022,Baby Corn,38
10-05-2022,Baby Corn,38
11-05-2022,Baby Corn,41
12-05-2022,Baby Corn,41
13-05-2022,Baby Corn,41
14-05-2022,Baby Corn,41
15-05-2022,Baby Corn,35
16-05-2022,Baby Corn,35
17-05-2022,Baby Corn,35
18-05-2022,Baby Corn,37
19-05-2022,Baby Corn,37
20-05-2022,Baby Corn,37
21-05-2022,Baby Corn,54
22-05-2022,Baby Corn,54
23-05-2022,Baby Corn,54
24-05-2022,Baby Corn,54
25-05-2022,Baby Corn,58
26-05-2022,Baby Corn,58
27-05-2022,Baby Corn,58
28-05-2022,Baby Corn,68
29-05-2022,Baby Corn,68
30-05-2022,Baby Corn,68
31-05-2022,Baby Corn,68
01-06-2022,Baby Corn,69
02-06-2022,Baby Corn,69
03-06-2022,Baby Corn,69
04-06-2022,Baby Corn,61
05-06-2022,Baby Corn,61
06-06-2022,Baby Corn,61
07-06-2022,Baby Corn,57
08-06-2022,Baby Corn,57
09-06-2022,Baby Corn,57
10-06-2022,Baby Corn,57
11-06-2022,Baby Corn,51
12-06-2022,Baby Corn,51
13-06-2022,Baby Corn,51
14-06-2022,Baby Corn,64
15-06-2022,Baby Corn,64
16-06-2022,Baby Corn,64
17-06-2022,Baby Corn,64
18-06-2022,Baby Corn,63
19-06-2022,Baby Corn,63
20-06-2022,Baby Corn,54
21-06-2022,Baby Corn,54
22-06-2022,Baby Corn,54
23-06-2022,Baby Corn,47
24-06-2022,Baby Corn,47
25-06-2022,Baby Corn,47
26-06-2022,Baby Corn,47
27-06-2022,Baby Corn,49
28-06-2022,Baby Corn,49
29-06-2022,Baby Corn,49
30-06-2022,Baby Corn,49
01-07-2022,Baby Corn,49
02-07-2022,Baby Corn,49
03-07-2022,Baby Corn,49
04-07-2022,Baby Corn,56
05-07-2022,Baby Corn,56
06-07-2022,Baby Corn,56
07-07-2022,Baby Corn,56
08-07-2022,Baby Corn,56
09-07-2022,Baby Corn,46
10-07-2022,Baby Corn,46
11-07-2022,Baby Corn,46
12-07-2022,Baby Corn,45
13-07-2022,Baby Corn,45
14-07-2022,Baby Corn,45
15-07-2022,Baby Corn,45
16-07-2022,Baby Corn,45
17-07-2022,Baby Corn,51
18-07-2022,Baby Corn,51
19-07-2022,Baby Corn,51
20-07-2022,Baby Corn,51
21-07-2022,Baby Corn,55
22-07-2022,Baby Corn,55
23-07-2022,Baby Corn,55
24-07-2022,Baby Corn,56
25-07-2022,Baby Corn,56
26-07-2022,Baby Corn,56
27-07-2022,Baby Corn,56
28-07-2022,Baby Corn,56
29-07-2022,Baby Corn,56
30-07-2022,Baby Corn,56
01-08-2022,Baby Corn,50
02-08-2022,Baby Corn,50
03-08-2022,Baby Corn,50
04-08-2022,Baby Corn,48
05-08-2022,Baby Corn,48
06-08-2022,Baby Corn,48
07-08-2022,Baby Corn,48
08-08-2022,Baby Corn,49
09-08-2022,Baby Corn,49
10-08-2022,Baby Corn,49
11-08-2022,Baby Corn,49
12-08-2022,Baby Corn,49
13-08-2022,Baby Corn,48
14-08-2022,Baby Corn,48
15-08-2022,Baby Corn,48
16-08-2022,Baby Corn,48
17-08-2022,Baby Corn,48
18-08-2022,Baby Corn,51
19-08-2022,Baby Corn,51
20-08-2022,Baby Corn,51
21-08-2022,Baby Corn,71
22-08-2022,Baby Corn,71
23-08-2022,Baby Corn,71
24-08-2022,Baby Corn,69
25-08-2022,Baby Corn,69
26-08-2022,Baby Corn,70
27-08-2022,Baby Corn,70
28-08-2022,Baby Corn,70
29-08-2022,Baby Corn,70
30-08-2022,Baby Corn,70
31-08-2022,Baby Corn,70
01-09-2022,Baby Corn,68
02-09-2022,Baby Corn,68
03-09-2022,Baby Corn,68
04-09-2022,Baby Corn,68
05-09-2022,Baby Corn,71
06-09-2022,Baby Corn,70
07-09-2022,Baby Corn,70
08-09-2022,Baby Corn,70
09-09-2022,Baby Corn,70
10-09-2022,Baby Corn,68
11-09-2022,Baby Corn,68
12-09-2022,Baby Corn,68
13-09-2022,Baby Corn,68
14-09-2022,Baby Corn,68
15-09-2022,Baby Corn,68
16-09-2022,Baby Corn,75
17-09-2022,Baby Corn,75
18-09-2022,Baby Corn,75
19-09-2022,Baby Corn,72
20-09-2022,Baby Corn,72
21-09-2022,Baby Corn,72
22-09-2022,Baby Corn,72
23-09-2022,Baby Corn,72
24-09-2022,Baby Corn,72
25-09-2022,Baby Corn,67
26-09-2022,Baby Corn,67
27-09-2022,Baby Corn,67
28-09-2022,Baby Corn,65
29-09-2022,Baby Corn,65
30-09-2022,Baby Corn,66
01-10-2022,Baby Corn,66
02-10-2022,Baby Corn,66
03-10-2022,Baby Corn,73
04-10-2022,Baby Corn,73
05-10-2022,Baby Corn,73
06-10-2022,Baby Corn,69
07-10-2022,Baby Corn,69
08-10-2022,Baby Corn,68
09-10-2022,Baby Corn,68
10-10-2022,Baby Corn,68
11-10-2022,Baby Corn,68
12-10-2022,Baby Corn,71
13-10-2022,Baby Corn,71
14-10-2022,Baby Corn,71
15-10-2022,Baby Corn,68
16-10-2022,Baby Corn,68
17-10-2022,Baby Corn,68
18-10-2022,Baby Corn,73
19-10-2022,Baby Corn,73
20-10-2022,Baby Corn,73
21-10-2022,Baby Corn,73
22-10-2022,Baby Corn,73
23-10-2022,Baby Corn,73
24-10-2022,Baby Corn,70
25-10-2022,Baby Corn,70
26-10-2022,Baby Corn,70
27-10-2022,Baby Corn,68
28-10-2022,Baby Corn,68
29-10-2022,Baby Corn,71
30-10-2022,Baby Corn,71
31-10-2022,Baby Corn,71
01-11-2022,Baby Corn,71
02-11-2022,Baby Corn,71
03-11-2022,Baby Corn,74
04-11-2022,Baby Corn,74
05-11-2022,Baby Corn,74
06-11-2022,Baby Corn,69
07-11-2022,Baby Corn,69
08-11-2022,Baby Corn,69
09-11-2022,Baby Corn,72
10-11-2022,Baby Corn,72
11-11-2022,Baby Corn,72
12-11-2022,Baby Corn,70
13-11-2022,Baby Corn,70
14-11-2022,Baby Corn,70
15-11-2022,Baby Corn,70
16-11-2022,Baby Corn,70
17-11-2022,Baby Corn,70
18-11-2022,Baby Corn,75
19-11-2022,Baby Corn,75
20-11-2022,Baby Corn,75
21-11-2022,Baby Corn,65
22-11-2022,Baby Corn,65
23-11-2022,Baby Corn,65
24-11-2022,Baby Corn,68
25-11-2022,Baby Corn,68
26-11-2022,Baby Corn,65
27-11-2022,Baby Corn,65
28-11-2022,Baby Corn,68
29-11-2022,Baby Corn,68
30-11-2022,Baby Corn,65
01-12-2022,Baby Corn,65
02-12-2022,Baby Corn,65
03-12-2022,Baby Corn,71
04-12-2022,Baby Corn,71
05-12-2022,Baby Corn,71
06-12-2022,Baby Corn,71
07-12-2022,Baby Corn,68
08-12-2022,Baby Corn,68
09-12-2022,Baby Corn,68
10-12-2022,Baby Corn,68
11-12-2022,Baby Corn,68
12-12-2022,Baby Corn,68
13-12-2022,Baby Corn,68
14-12-2022,Baby Corn,65
15-12-2022,Baby Corn,65
16-12-2022,Baby Corn,65
17-12-2022,Baby Corn,65
18-12-2022,Baby Corn,73
19-12-2022,Baby Corn,73
20-12-2022,Baby Corn,73
21-12-2022,Baby Corn,73
22-12-2022,Baby Corn,68
23-12-2022,Baby Corn,68
24-12-2022,Baby Corn,70
25-12-2022,Baby Corn,70
26-12-2022,Baby Corn,70
27-12-2022,Baby Corn,67
28-12-2022,Baby Corn,67
29-12-2022,Baby Corn,65
30-12-2022,Baby Corn,65
31-12-2022,Baby Corn,65
01-01-2023,Baby Corn,65
02-01-2023,Baby Corn,64
03-01-2023,Baby Corn,64
04-01-2023,Baby Corn,63
05-01-2023,Baby Corn,63
06-01-2023,Baby Corn,63
07-01-2023,Baby Corn,63
08-01-2023,Baby Corn,67
09-01-2023,Baby Corn,67
10-01-2023,Baby Corn,67
11-01-2023,Baby Corn,63
12-01-2023,Baby Corn,63
13-01-2023,Baby Corn,63
14-01-2023,Baby Corn,63
15-01-2023,Baby Corn,63
16-01-2023,Baby Corn,63
17-01-2023,Baby Corn,63
18-01-2023,Baby Corn,69
19-01-2023,Baby Corn,69
20-01-2023,Baby Corn,65
21-01-2023,Baby Corn,67
22-01-2023,Baby Corn,67
23-01-2023,Baby Corn,67
24-01-2023,Baby Corn,67
25-01-2023,Baby Corn,69
26-01-2023,Baby Corn,69
27-01-2023,Baby Corn,69
28-01-2023,Baby Corn,70
29-01-2023,Baby Corn,70
30-01-2023,Baby Corn,70
31-01-2023,Baby Corn,62
01-02-2023,Baby Corn,62
02-02-2023,Baby Corn,62
03-02-2023,Baby Corn,63
04-02-2023,Baby Corn,63
05-02-2023,Baby Corn,63
06-02-2023,Baby Corn,63
07-02-2023,Baby Corn,63
08-02-2023,Baby Corn,63
09-02-2023,Baby Corn,67
10-02-2023,Baby Corn,67
11-02-2023,Baby Corn,67
12-02-2023,Baby Corn,64
13-02-2023,Baby Corn,64
14-02-2023,Baby Corn,64
15-02-2023,Baby Corn,64
16-02-2023,Baby Corn,65
17-02-2023,Baby Corn,65
